110;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Archibus;AID230;CAFM (Computer Added Facility Management);Archibus is an in-house computer aided facility managment application for administering and management of equipment inventory, work places and office space.;Archibus has a nightly batch interface to recieve and send changes of employee data from SAP HR and PM. ;NULL;6;5;6;5
111;1;2017-01-16 10:10:10';2017-01-16 10:10:10';BMS;AID232;Building Management System (BMS) ;"Building Management System (BMS) aka ""German: Gebäudeleittechnik"" monitors mostly  automated, self-sustaining other systems.  ";"Mostly all connected systems do run completely self-sufficient in case of BMS outage. System is essential part of and rented with the building (""cube""). ";NULL;6;5;6;6
112;1;2017-01-16 10:10:10';2017-01-16 10:10:10';BMZ;AID233;Brandmeldezentrale;The BMZ is a facility management application. Everything in BMZ is strictly according to legal regulations for fire fighting, fire call and fire panel.;Most of BMZ is especially secured and sheltered. There is a direct line to fire station.;NULL;6;5;6;6
113;1;2017-01-16 10:10:10';2017-01-16 10:10:10';EIB;AID234;European Installation Bus ;The European Installation Bus (EIB) application is based on named standard technology. ;EIB is used for lighting control. There is schedule and sensor based automated operation and monitoring. ;NULL;6;5;6;6
114;1;2017-01-16 10:10:10';2017-01-16 10:10:10';EA Tool;AID237;;The Enterprise Architecture Repository of Deutsche Boerse is dubbed EA Tool or MEGA. Data is provided and maintained via browser. ;EA tool purpose is to ;NULL;NULL;NULL;NULL;NULL
115;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Infrastructure Operations & Monitoring;AID238;Cockpit Mgr;CockpitMgr is used for monitoring and operating applications in the T&C area. This includes both legacy and x7 series application. ;;NULL;NULL;NULL;NULL;NULL
116;1;2017-01-16 10:10:10';2017-01-16 10:10:10';RITA;AID239;Risk IT Architecture;Risk IT Architecture (RITA) is used by Group Risk Monitoring (GRM) to calculate Value at Risk using Monte-Carlo method. It is also used to collect and prepare all necessary input data and to store and analyze calculation results.;Risk IT Architecture (RITA) is used by Group Risk Monitoring (GRM) to calculate Value at Risk using Monte-Carlo method. It is also used to collect and prepare all necessary input data and to store and analyze calculation results.;10;6;6;5;6
117;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SIRe;AID240;"System Investigation Request enhanced;MSToolID=128";This application is used throughout the DBG to capture Software Bugs, Issues and configuraiton changes. SIRe comes with workflow support in order to track the forthcoming of the analysis up to a final delivery of the related artefact. Such as software de;;8;5;5;5;5
118;1;2017-01-16 10:10:10';2017-01-16 10:10:10';deutsche-boerse.com;AID241;;;;NULL;6;7;7;6
119;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Clearing Operation Support;AID242;Market Supervision Tools, MS Tools;Set of tools for market supervision - Clearing Operations;;NULL;4;4;4;4
120;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Shared Operation Support Tools;AID243;Market Supervision Tools, MS Tools;Set of tools used by different operation teams (clearing, trading and risk);;NULL;4;5;5;4
121;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Risk Operation Support;AID244;Market Supervision Tools, MS Tools;;;NULL;4;5;4;4
122;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DTO;AID245;Market Supervision Tools, MS Tools;Set of tools for market operations in the area of Dxx;;NULL;6;6;6;6
123;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DDC;AID246;;;;NULL;6;6;6;6
124;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DMF;AID247;Market Supervision Tools;This a collection of tools also listed in the Market Supervision tool excel sheet. The tools covered via this application are only used by DMF. ;;NULL;4;5;4;4
125;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DXE;AID248;Market Supervision Tools;This tools cover all the market supervision tools used bei the DXE unit.;;NULL;4;6;6;4
126;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DMH;AID249;Market Supervision Tools;This application comprises the tools used by market supervisions DMH unit.  The tools are listed as components.;;NULL;6;5;6;6
127;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DMS;AID250;Market Supervision Tools;Market supervision tool used by DMS supervision Unit.;;NULL;7;6;6;7
128;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DMI;AID251;Market Supervision Tools;;;NULL;6;6;5;6
129;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DMG;AID252;Market Supervision Tools;This application comprises the tools used by market supervisions DMG unit.  The tools are listed as components.;;NULL;5;6;5;5
130;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Market Operation Support DWH;AID253;Market Supervision Tools;This application covers all tools se solely by DWH unit.;;NULL;NULL;NULL;NULL;NULL
131;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Fair Price Calculation;AID254;Sol-3, RTD, Orc Trader;This application is supposed to cover the price cclculation engines used by Market Supervision.  This includes currently 3 application by different providers:;;NULL;NULL;NULL;NULL;NULL
132;1;2017-01-16 10:10:10';2017-01-16 10:10:10';eListing;AID255;MSToolID=348, See CID1263;eListing applications' main purpose is to enable and support electronic listing/delisting of securities on DBAG trading platforms, mainly on Floor (Xetra2) and Xetra classic. ;There are two interconnected frontends:;NULL;NULL;NULL;NULL;NULL
133;1;2017-01-16 10:10:10';2017-01-16 10:10:10';eListingStructuredProducts;AID256;see CID1264 or see CID1254;External frontend for customers listing securities on BFZ exchange, data delivered by file transfer or using special GUI is processed automatically and forwarded to market supervision. ;;NULL;NULL;NULL;NULL;NULL
134;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Elements;AID257;Elements Regulatory, Elements Financial, CALM;Regulatory reporting platform, General Ledger workflow management, Claims workflow management;Elements is less a single application but more a business cloud based mostly on Microsoft technology.;8;NULL;NULL;NULL;NULL
135;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Clarity (CA PPM);AID258;;Project Portfolio Management System;The system is used for reporting purposes (one-pager for Group Project Committee, Group Management Committee, et al.), for Risk tracking (risk heatmap), project schedule planning, generation of CATS booking tasks, Issue and ATBT tracking and reporting of;12;6;6;6;6
136;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Stoxx;AID259;ICOS, CADIS, StoxxDB;·;;8;NULL;NULL;NULL;NULL
137;1;2017-01-16 10:10:10';2017-01-16 10:10:10';Hyparchive;AID260;;Document management and archiving system.;HYPARCHIVE is an electronic archiving system for document management and document workflow. The system is widely into the heterogeneous GDB IT landscape via standard certified interfaces. It has integrations with the Mail system, different SAP modules, L;10;NULL;NULL;NULL;NULL
138;1;2017-01-16 10:10:10';2017-01-16 10:10:10';MEGA (EA-Tool);AID261;;MEGA is an application repository used to inventory all major applications used by Group Deutsch Boerse ;;10;NULL;NULL;NULL;NULL
967;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP ILM;AID262;ILM 6.2;Intraday Liquitidity Management;Manage intraday and short-term cash and collateral positions across accounts in real time. ;NULL;NULL;NULL;NULL;NULL
972;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP GRC;AID263;GRC 10.1;Governance Risk and Compliance - Emergency Access Managemt SAP ABAP;Emergency Access Management application allows personnel to take responsibility for tasks outside their normal job function.;NULL;NULL;NULL;NULL;NULL
977;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP Solman;AID264;SOLMAN 7.1;SAP Systemlandscape Management;Standard platform for a holistic Application Lifecycle Management;NULL;NULL;NULL;NULL;NULL
982;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP Solman (Monitor);AID265;SOLMAN 7.1;SAP Systemlandscape Monitoring;SAP Systemlandscape Management;NULL;NULL;NULL;NULL;NULL
987;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP GUI;AID266;SAP GUI 740;SAP Frontend Client (Citrix);;NULL;NULL;NULL;NULL;NULL
992;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP BI-A;AID267;BI-A 7.2;Business Warehouse Accelerator;In computing, the SAP BW Accelerator is a computer appliance - preinstalled software on predefined hardware - which is used to speed up OLAP queries. The software was initially known as the BI Accelerater.;NULL;NULL;NULL;NULL;NULL
997;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP T-Rex;AID268;TREX 7.10.10.00;SAP Systemlandscape Fulltext Search Engine;TREX is a search engine in the SAP NetWeaver integrated technology platform produced by SAP AG using columnar storage.[1] The TREX engine is a standalone component that can be used in a range of system environments but is used primarily as an integral pa;NULL;NULL;NULL;NULL;NULL
1002;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP PO;AID269;PO: 7.40.SP11;Process Orchestration;Process Orchestration provides a tool infrastructure to model and design business processes - from the overall process flow and the sequence of activities up to the interfaces and data types that are needed to integrate SAP systems and external systems.;NULL;NULL;NULL;NULL;NULL
1007;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP Fileserver;AID270;;AIX File Server;System to receive,send and manage Ascii files;NULL;NULL;NULL;NULL;NULL
1012;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP Gateway;AID271;;SAP Gatway;SAP NetWeaver Gateway is a technology that provides a simple way to connect devices, environments and platforms to SAP software based on market standards. The framework enables development of innovative people centric solutions bringing the power of SAP ;NULL;NULL;NULL;NULL;NULL
1017;1;2017-01-16 10:10:10';2017-01-16 10:10:10';SAP ADS;AID272;ADS: 800.20130227073935.892505;SAP Adobe Document Service;Adobe® document services allow SAP applications (either Java or ABAP) to take advantage of the full range of capabilities in Adobe Acrobat® Professional, Adobe Acrobat Standard, and Adobe Reader®. For example, enhance the document handling capabilities o;NULL;NULL;NULL;NULL;NULL
